DAT_DATE,DAT_TIMESTAMP,MY_LATITUDE,MY_LONGITUDE,MY_NIVEAU_FUEL,MY_P_OIL,MY_T_COOLANT,MY_FUEL_RATE,MY_ETAT,MY_ENGINERUNHOURS,MY_CAP,MY_BATTERY_VOLT,MY_ALTITUDE,MY_LOAD,MY_P_INTAKE,MY_RESERVE1,MY_RESERVE2,TEMPERATURE_CRYPTAGE
2025-01-22 00:00:00,2025-01-22 03:45:02,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:45:07,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:45:12,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:45:16,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:45:21,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:45:26,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:45:31,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:45:35,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:45:40,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:45:45,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:45:50,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:45:55,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:45:59,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:46:04,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:46:09,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:46:14,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:46:19,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:46:24,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:46:28,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:46:33,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:46:38,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:46:43,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:46:47,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:46:52,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:46:57,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:47:01,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:47:06,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:47:11,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:47:15,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:47:20,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:47:25,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:47:30,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:47:34,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:47:39,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:47:44,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:47:49,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:47:53,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:47:58,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:48:03,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:48:08,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:48:12,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:48:17,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:48:22,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:48:27,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:48:32,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:48:36,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:48:41,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:48:46,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:48:51,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:48:56,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:49:01,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:49:05,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:49:10,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:49:15,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:49:20,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:49:25,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:49:29,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:49:34,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:49:39,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:49:44,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:49:49,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:49:53,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:49:58,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:50:03,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:50:08,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:50:14,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:50:19,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:50:24,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:50:28,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:50:33,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:50:37,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:50:42,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:50:47,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:50:53,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:50:57,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:51:02,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:51:07,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:51:12,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:51:17,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:51:22,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:51:34,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:51:42,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:51:48,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:51:53,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:51:58,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:52:02,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:52:07,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:52:11,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:52:15,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:52:20,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:52:27,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:52:32,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:52:36,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:52:41,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:52:45,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:52:49,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:52:54,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:52:58,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:53:02,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:53:07,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:53:11,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:53:16,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:53:20,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:53:24,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:53:29,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:53:33,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:53:41,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:53:47,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:53:51,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:53:56,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:54:00,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:54:03,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:54:07,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:54:11,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:54:14,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:54:18,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:54:21,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:54:25,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:54:29,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:54:32,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:54:35,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:54:39,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:54:42,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:54:46,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:54:49,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:54:53,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:54:56,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:54:59,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:55:03,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:55:06,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:55:09,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:55:13,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:55:16,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:55:20,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:55:23,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:55:26,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:55:30,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:55:33,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:55:36,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:55:39,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:55:43,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:55:46,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:55:50,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:55:53,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:55:56,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:56:00,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:56:03,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:56:06,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 03:56:10,0,0,0,5.04,15,9.7,1110,12150,0,22.8,0,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 04:18:05,48.623584,2.1373898,0,5.04,15,9.7,1000,12150,0,22.8,126.5,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 04:20:10,48.6235136,2.1373284,0,5.04,15,9.7,1000,12150,0,22.8,125.4,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 04:22:15,48.6188896,2.1311032,0,5.04,15,9.7,1000,12150,0,22.8,109.8,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 04:24:20,48.6162528,2.1263886,0,5.04,15,9.7,1000,12150,0,22.8,106,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 04:26:25,48.6162976,2.1263782,0,5.04,15,9.7,1000,12150,0,22.8,110,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 04:28:30,48.6163104,2.1263782,0,5.04,15,9.7,1000,12150,0,22.8,111.2,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 04:30:35,48.6163104,2.1263766,0,5.04,15,9.7,1000,12150,0,22.8,111,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 04:32:40,48.6163104,2.126375,0,5.04,15,9.7,1000,12150,0,22.8,110.7,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 04:34:45,48.6163104,2.1263718,0,5.04,15,9.7,1000,12150,0,22.8,110.3,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 04:36:50,48.6163168,2.1263652,0,5.04,15,9.7,1000,12150,0,22.8,109.6,38,0.98,0,0,799
2025-01-22 00:00:00,2025-01-22 04:38:55,48.6163168,2.1263632,0,5.04,15,9.7,1000,12150,0,22.8,109.4,38,0.98,0,0,799
2025-01-23 00:00:00,2025-01-23 00:38:01,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
2025-01-23 00:00:00,2025-01-23 00:40:06,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
2025-01-23 00:00:00,2025-01-23 00:42:11,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
2025-01-23 00:00:00,2025-01-23 00:44:16,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
2025-01-23 00:00:00,2025-01-23 00:46:21,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
2025-01-23 00:00:00,2025-01-23 00:48:26,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
2025-01-23 00:00:00,2025-01-23 00:50:31,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
2025-01-23 00:00:00,2025-01-23 00:52:36,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
2025-01-23 00:00:00,2025-01-23 00:54:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-23 00:00:00,2025-01-23 00:56:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-23 00:00:00,2025-01-23 00:58:51,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
2025-01-23 00:00:00,2025-01-23 01:00:56,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
2025-01-23 00:00:00,2025-01-23 01:03:01,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
2025-01-23 00:00:00,2025-01-23 01:05:06,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
2025-01-23 00:00:00,2025-01-23 01:07:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-23 00:00:00,2025-01-23 01:09:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-23 00:00:00,2025-01-23 01:11:21,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
2025-01-23 00:00:00,2025-01-23 01:13:26,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
2025-01-23 00:00:00,2025-01-23 01:15:31,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
2025-01-23 00:00:00,2025-01-23 01:17:36,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
2025-01-23 00:00:00,2025-01-23 01:19:41,0,0,0,2.64,76,6.6,1000,12154.3,0,26.1,0,20,1.02,0,0,805
2025-01-23 00:00:00,2025-01-23 01:21:46,0,0,0,2.56,76,7,1000,12154.4,0,26.2,0,22,1.02,0,0,800
2025-01-23 00:00:00,2025-01-23 01:23:51,0,0,0,2.6,76,6.3,1000,12154.4,0,26.2,0,19,1.02,0,0,800
2025-01-23 00:00:00,2025-01-23 01:25:56,0,0,0,2.6,76,6.3,1000,12154.4,0,26.1,0,19,1.02,0,0,801
2025-01-23 00:00:00,2025-01-23 01:28:01,0,0,0,2.6,76,6.8,1000,12154.5,0,26.1,0,22,1.02,0,0,801
2025-01-23 00:00:00,2025-01-23 01:30:06,0,0,0,2.44,76,6.3,1000,12154.5,0,26.1,0,19,1.02,0,0,801
2025-01-23 00:00:00,2025-01-23 01:32:11,0,0,0,2.64,76,6.2,1000,12154.5,0,26.2,0,19,1.02,0,0,800
2025-01-23 00:00:00,2025-01-23 01:34:16,0,0,0,2.72,76,6.2,1000,12154.6,0,26.2,0,19,1.02,0,0,800
2025-01-23 00:00:00,2025-01-23 01:36:21,0,0,0,2.52,76,6.1,1000,12154.6,0,26.2,0,19,1.02,0,0,800
2025-01-23 00:00:00,2025-01-23 01:38:26,0,0,0,2.64,76,6.1,1000,12154.6,0,26.2,0,19,1.02,0,0,799
2025-01-23 00:00:00,2025-01-23 01:40:31,0,0,0,2.52,76,6,1000,12154.7,0,26.2,0,18,1.02,0,0,800
2025-01-23 00:00:00,2025-01-23 01:42:36,0,0,0,2.76,76,5.9,1000,12154.7,0,26.2,0,18,1.02,0,0,801
2025-01-23 00:00:00,2025-01-23 01:44:41,0,0,0,2.6,76,6.5,1000,12154.8,0,25.6,0,20,1.02,0,0,798
2025-01-23 00:00:00,2025-01-23 01:46:46,0,0,0,2.64,77,5.9,1000,12154.8,0,25.6,0,17,1.02,0,0,801
2025-01-23 00:00:00,2025-01-23 02:08:25,0,0,0,4.6,79,75.4,1110,12155.1,0,25.3,0,75,1.9,0,0,1763
2025-01-23 00:00:00,2025-01-23 02:18:09,0,0,0,4.92,78,38.3,1110,12155.3,0,25.3,0,38,1.76,0,0,1817
2025-01-23 00:00:00,2025-01-23 02:18:22,0,0,0,4.48,78,41.6,1110,12155.3,0,25.3,0,40,1.74,0,0,1815
2025-01-23 00:00:00,2025-01-23 02:18:33,0,0,0,4.6,78,37.2,1110,12155.3,0,25.2,0,37,1.78,0,0,1811
2025-01-23 00:00:00,2025-01-23 02:18:46,0,0,0,4.36,79,85.8,1110,12155.3,0,25.2,0,89,1.84,0,0,1735
2025-01-23 00:00:00,2025-01-23 02:19:01,0,0,0,4.68,79,44.3,1110,12155.3,0,25.3,0,48,1.68,0,0,1802
2025-01-23 00:00:00,2025-01-23 02:19:15,0,0,0,4.44,79,61.1,1110,12155.3,0,25.2,0,57,2.3,0,0,1820
2025-01-23 00:00:00,2025-01-23 02:19:27,0,0,0,4.64,79,86.6,1110,12155.3,0,25.1,0,92,1.94,0,0,1729
2025-01-23 00:00:00,2025-01-23 02:19:37,0,0,0,4.28,80,86.9,1110,12155.3,0,25.2,0,64,2.12,0,0,1787
